"ID1","ID2","Latitude","Longitude","Elevation","MAT","MWMT","MCMT","TD","MAP","MSP","AHM","SHM","DD_0","DD5","DD_18","DD18","NFFD","bFFP","eFFP","FFP","PAS","EMT","EXT","Eref","CMD"
"White","blank",60.149624,-122.066812,2400,-7.5,5.7,-19.1,24.8,418,267,5.9,21.4,3264,141,9297,0,54,174,216,42,207,-56,21.3,165,3
"White","blank",60.149624,-121.566798,2400,-7.8,5.7,-19.6,25.3,410,258,5.5,22.2,3341,139,9381,0,53,173,215,43,207,-56.7,21.3,165,4
"White","blank",60.149624,-121.066783,2400,-8,5.7,-20.2,25.9,404,251,4.9,22.8,3435,138,9478,0,52,171,215,44,206,-57.3,21.4,166,5
"White","blank",60.149624,-120.566768,2400,-8.1,5.5,-20.3,25.8,406,247,4.6,22.4,3454,132,9513,0,52,171,215,44,211,-57.4,21.1,162,5
"White","blank",60.149624,-120.066753,2400,-7.9,5.3,-19.8,25.1,387,233,5.4,22.7,3360,126,9437,0,53,171,217,45,205,-56.9,20.6,156,7
"White","blank",60.149624,-119.566738,2400,-8,5.1,-19.9,25,382,227,5.3,22.5,3369,120,9463,0,52,171,217,46,205,-57,20.4,153,8
"White","blank",60.149624,-119.066723,2400,-8.2,5,-20.2,25.2,382,225,4.8,22.3,3426,115,9534,0,51,170,217,47,208,-57.4,20.2,151,9
"White","blank",60.149624,-118.566708,2400,-8.3,4.8,-20.5,25.3,383,223,4.4,21.5,3457,109,9586,0,50,169,217,48,211,-57.7,19.9,147,8
"White","blank",60.149624,-118.066694,2400,-8.6,4.7,-21.1,25.8,392,227,3.5,20.7,3556,105,9698,0,49,167,216,49,218,-58.6,19.8,146,7
"White","blank",60.149624,-117.566679,2400,-8.9,4.6,-21.5,26.1,399,231,2.8,19.8,3628,101,9785,0,48,166,216,50,224,-59.4,19.7,143,6
"White","blank",60.149624,-117.066664,2400,-8.6,4.2,-21.1,25.3,373,216,3.8,19.6,3499,96,9679,0,53,168,218,50,210,-59.2,18.9,130,5
"White","blank",60.649638,-131.567095,2400,-7.3,4.6,-19.7,24.3,469,217,5.8,21,3093,108,9209,0,21,161,200,39,313,-51.7,22.9,183,47
"White","blank",60.649638,-131.06708,2400,-7,4.6,-18,22.6,577,266,5.2,17.3,2986,107,9103,0,24,163,201,38,385,-51.2,22.5,177,19
"White","blank",60.649638,-130.567065,2400,-6.9,4.3,-17.4,21.7,538,253,5.7,17.2,2936,100,9076,0,22,161,201,40,353,-50.3,22.2,176,18
"White","blank",60.649638,-130.06705,2400,-7.4,4.9,-20.1,25,479,233,5.5,21.1,3137,114,9231,0,22,161,203,41,307,-51,23.1,186,35
"White","blank",60.649638,-129.567036,2400,-7.7,5.1,-21,26.1,508,261,4.5,19.4,3261,116,9353,0,22,160,204,43,313,-51.2,23.2,188,17
"White","blank",60.649638,-129.067021,2400,-7.2,5.1,-19,24.1,555,283,5,18.1,3097,118,9179,0,25,164,205,41,342,-51.5,22.8,185,7
"White","blank",60.649638,-128.567006,2400,-7.4,5.2,-19.7,24.9,507,263,5.2,19.7,3163,120,9242,0,25,164,205,42,310,-52.1,22.9,186,14
"White","blank",60.649638,-128.066991,2400,-6.7,5.2,-17.1,22.2,549,286,6,18.1,2925,121,8995,0,29,168,207,39,334,-50.8,22.5,181,4
"White","blank",60.649638,-127.566976,2400,-6.5,5.3,-16.4,21.7,561,293,6.2,18.1,2868,125,8928,0,32,170,207,38,340,-50.7,22.4,180,2
"White","blank",60.649638,-127.066961,2400,-6.5,5.3,-16.4,21.7,561,296,6.3,17.8,2850,123,8915,0,31,170,207,38,338,-51.4,22.4,180,1
"White","blank",60.649638,-126.566946,2400,-6.1,5.4,-15.1,20.5,635,330,6.2,16.4,2725,130,8770,0,37,172,210,38,381,-50.6,22.3,177,0
"White","blank",60.649638,-126.066931,2400,-6.3,5.2,-15.5,20.8,595,330,6.2,15.9,2783,123,8850,0,33,170,209,39,341,-51.7,22.2,176,0
"White","blank",60.649638,-125.566917,2400,-6.2,5.3,-15.4,20.7,628,363,6,14.5,2764,126,8823,0,35,170,211,40,346,-52,22.3,176,0
"White","blank",60.649638,-125.066902,2400,-6.3,5.3,-15.5,20.8,642,371,5.8,14.2,2778,124,8843,0,34,170,211,41,356,-52.1,22.2,177,0
"White","blank",60.649638,-124.566887,2400,-6.1,5.4,-14.7,20,833,526,4.7,10.2,2723,127,8779,0,38,174,213,39,420,-49.8,22.1,173,0
"White","blank",60.649638,-124.066872,2400,-6.7,5,-16.1,21.1,545,349,6,14.4,2907,116,9004,0,39,171,212,42,272,-52.4,21.2,165,0
"White","blank",60.649638,-123.566857,2400,-7.2,5.3,-17.5,22.7,432,279,6.5,19,3105,126,9178,0,47,173,215,42,213,-53.8,20.9,163,2
"White","blank",60.649638,-123.066842,2400,-7.5,5.5,-18.5,24,425,274,5.9,20.1,3233,134,9284,0,51,174,216,42,209,-55.1,21,163,3
"White","blank",60.649638,-122.566827,2400,-8.1,5.7,-20,25.7,420,269,4.5,21.2,3461,136,9510,0,49,171,214,43,208,-57.2,21.4,168,4
"White","blank",60.649638,-122.066812,2400,-8.4,5.7,-20.7,26.4,414,261,3.9,21.8,3558,135,9612,0,47,170,214,44,209,-58.3,21.5,168,5
"White","blank",60.649638,-121.566798,2400,-8.5,5.6,-21,26.5,401,248,3.7,22.5,3588,131,9652,0,47,170,214,44,207,-58.9,21.4,166,7
"White","blank",60.649638,-121.066783,2400,-8.5,5.3,-21,26.3,386,235,3.9,22.7,3568,126,9647,0,47,169,214,45,203,-59.2,21.1,163,9
"White","blank",60.649638,-120.566768,2400,-8.6,5.2,-21.2,26.4,380,228,3.6,23,3608,121,9702,0,46,168,214,46,203,-59.5,20.9,161,10
"White","blank",60.649638,-120.066753,2400,-8.7,5.1,-21.2,26.2,371,219,3.5,23.1,3606,115,9718,0,45,168,215,47,201,-59.5,20.6,157,12
"White","blank",60.649638,-119.566738,2400,-8.7,4.8,-21.1,25.9,358,208,3.7,23,3577,108,9712,0,44,167,216,49,198,-59.5,20.2,152,15
"White","blank",60.649638,-119.066723,2400,-8.7,4.6,-21.1,25.7,345,198,3.9,23.3,3561,104,9711,0,44,166,217,51,194,-59.5,19.9,149,19
"White","blank",60.649638,-118.566708,2400,-8.9,4.4,-21.4,25.8,337,191,3.3,23,3610,97,9785,0,42,164,217,53,192,-60,19.6,146,21
"White","blank",60.649638,-118.066694,2400,-9,4.2,-21.8,26,333,186,2.9,22.7,3648,92,9844,0,41,161,218,56,192,-60.6,19.3,143,22
"White","blank",60.649638,-117.566679,2400,-9.2,4,-22,26.1,326,182,2.5,22.3,3676,87,9903,0,42,159,218,59,190,-61.2,19,137,22
"White","blank",60.649638,-117.066664,2400,-9.4,3.8,-22.5,26.3,333,187,1.7,20.4,3748,83,9993,0,44,158,218,60,193,-62.4,18.6,130,15
"Timber","blank",32.648806,-117.066664,3000,2.4,5,.3,4.7,262,17,47.1,291.8,417,326,5705,1,141,177,252,75,86,-26.3,20.4,349,169
"Timber","blank",33.148821,-117.066664,3000,3.3,8.2,-.1,8.3,346,25,38.6,329.8,367,489,5341,1,100,191,241,50,119,-30.8,27.3,618,447
"Timber","blank",33.648835,-117.566679,3000,3.9,10,-.4,10.4,366,25,38,391.7,354,648,5130,2,99,194,240,47,121,-32.4,30,767,572
"Timber","blank",33.648835,-117.066664,3000,4.8,11.8,0,11.8,304,31,48.9,374.7,309,873,4787,5,102,193,243,49,95,-32.3,32.6,867,690
"Timber","blank",34.14885,-118.566708,3000,5.2,11.3,1,10.3,510,20,29.7,575.3,248,855,4672,4,111,192,241,49,121,-29,32.3,878,629
"Timber","blank",34.14885,-118.066694,3000,4.4,10,.6,9.4,473,28,30.6,354.2,286,696,4934,3,132,187,252,64,132,-28.3,29.1,742,497
"Timber","blank",34.14885,-117.566679,3000,4.4,10.9,.1,10.8,603,36,23.8,300.1,327,755,4956,4,116,194,247,53,193,-29,31,809,554
"Timber","blank",34.14885,-117.066664,3000,4.7,13,-.9,13.9,600,52,24.6,248.6,369,956,4832,8,129,193,253,60,216,-30.3,32.5,802,574
"Timber","blank",34.648865,-120.566768,3000,2.1,6,-1.1,7.1,403,16,30,382.4,482,324,5790,1,80,194,227,32,164,-32.1,24.7,537,381
"Timber","blank",34.648865,-120.066753,3000,3.9,9.7,-.6,10.3,448,16,31,603.8,359,637,5134,2,79,195,228,33,163,-31.9,31.6,726,564
"Timber","blank",34.648865,-119.566738,3000,2.6,10.7,-3,13.7,635,19,19.9,549.2,628,621,5592,3,72,196,225,29,362,-33.6,32.2,659,591
"Timber","blank",34.648865,-119.066723,3000,4.4,14.1,-2,16.1,486,25,29.6,571.6,506,1042,4960,13,164,177,272,95,235,-29.1,31.7,569,501
"Timber","blank",34.648865,-118.566708,3000,5.4,15.2,-1.2,16.4,360,26,42.7,580.2,394,1211,4603,22,171,171,274,103,140,-28.8,32.4,691,563
"Timber","blank",34.648865,-118.066694,3000,5.2,16.1,-1.8,17.9,189,17,80.1,920.5,462,1245,4687,30,128,181,250,69,82,-37,35.1,822,765
"Timber","blank",34.648865,-117.566679,3000,4.9,14.7,-1.9,16.6,152,32,97.8,464.1,455,1125,4787,16,120,189,250,61,60,-37,33.9,829,775
"Timber","blank",34.648865,-117.066664,3000,8,17.6,1.1,16.5,277,37,65.2,477.2,185,1722,3683,73,225,146,291,145,38,-22.8,35.4,874,639
"Timber","blank",35.14888,-120.566768,3000,1.9,6,-1.4,7.4,456,18,26.1,336.2,513,312,5860,1,72,196,224,28,187,-32.2,25.3,542,383
"Timber","blank",35.14888,-120.066753,3000,4.2,12.7,-1.3,14.1,362,31,39,408.8,430,853,5040,6,89,197,232,34,151,-34.5,33.7,827,678
"Timber","blank",35.14888,-119.566738,3000,5.2,15.4,-1.6,17,216,29,70.4,538.6,428,1201,4666,22,152,177,264,87,91,-31.4,33.5,732,651
"Timber","blank",35.14888,-119.066723,3000,4.5,14.8,-2.7,17.5,151,14,96.5,1048.1,525,1106,4903,16,140,176,257,80,75,-35.1,32.4,730,675
"Timber","blank",35.14888,-118.566708,3000,4.7,14.2,-1.6,15.8,344,36,42.9,392.9,434,1054,4835,13,135,185,251,66,141,-32.1,32.9,734,621
"Timber","blank",35.14888,-118.066694,3000,6.5,17.5,-.9,18.4,161,20,101.9,863.4,350,1507,4250,60,159,162,264,102,50,-34.2,35.6,800,744
"Timber","blank",35.14888,-117.566679,3000,7,17.9,-1.2,19.1,148,22,115,806.6,317,1627,4073,83,171,163,274,111,38,-34.6,36.4,879,802
"Timber","blank",35.14888,-117.066664,3000,7.3,18.3,-1.7,20.1,172,29,100.8,642.7,297,1673,3968,92,192,156,286,130,38,-36.5,36.6,869,752
"Timber","blank",35.648895,-121.066783,3000,4.1,10.6,-.8,11.4,592,25,23.7,419,370,711,5074,3,79,198,226,28,205,-30.5,33,816,602
"Timber","blank",35.648895,-120.566768,3000,3.3,11.9,-2.7,14.6,345,17,38.6,704.3,557,760,5332,4,70,195,224,28,176,-37.5,33.8,719,648
"Timber","blank",35.648895,-120.066753,3000,5.4,15.7,-1.4,17.2,189,19,81.6,808.9,417,1261,4588,26,142,180,258,78,76,-33.8,34.1,788,725
"Timber","blank",35.648895,-119.566738,3000,4.2,14.7,-3.2,17.9,167,14,85.2,1070.2,587,1080,5015,15,123,184,248,64,91,-36.4,33.6,741,703
"Timber","blank",35.648895,-119.066723,3000,5.7,16,-1.5,17.5,206,17,76.2,938.4,402,1321,4497,29,157,170,265,95,79,-32.5,33.7,765,691
"Timber","blank",35.648895,-118.566708,3000,5,14.6,-1.1,15.7,567,46,26.5,315.1,396,1104,4719,15,136,185,252,67,217,-31.9,33.9,764,614
"Timber","blank",35.648895,-118.066694,3000,7.5,18.2,-.5,18.8,300,50,58.3,366.7,262,1692,3909,91,197,160,285,125,67,-25.1,38.1,919,716
"Timber","blank",35.648895,-117.566679,3000,7.2,18.6,-1.2,19.8,118,26,145.6,711.5,334,1718,4028,102,164,161,270,109,30,-34.8,36.7,935,872
"Timber","blank",35.648895,-117.066664,3000,7.1,18.3,-1.4,19.7,118,29,144.7,638.6,332,1677,4054,92,172,160,276,115,28,-34.5,36.1,889,824
"Timber","blank",36.14891,-121.566798,3000,3,10.5,-2.7,13.1,947,38,13.8,275.4,551,637,5447,3,54,198,218,20,465,-33.2,33.5,688,562
"Timber","blank",36.14891,-121.066783,3000,2.2,8.8,-2.9,11.8,301,13,40.5,659.5,611,472,5754,1,52,195,217,22,160,-38.2,30.4,578,552
"Timber","blank",36.14891,-120.566768,3000,5,15,-2,17,435,18,34.6,814.5,427,1146,4725,19,125,188,250,62,177,-34.2,35,789,682
"Timber","blank",36.14891,-120.066753,3000,4.5,15.4,-3.2,18.6,173,14,83.8,1111.3,585,1160,4930,21,134,182,254,72,93,-35.3,33.9,733,696
"Timber","blank",36.14891,-119.566738,3000,3.6,14,-3.7,17.7,186,12,73.3,1175.4,669,979,5236,11,112,190,242,52,112,-36.3,33.5,736,699
"Timber","blank",36.14891,-119.066723,3000,3.8,13.8,-3,16.8,282,20,49,697,597,961,5167,10,113,190,242,52,155,-35.6,33.4,727,667
"Timber","blank",36.14891,-118.566708,3000,3.6,13.1,-2.9,16.1,877,68,15.5,193.7,591,878,5258,7,120,187,246,59,483,-34,32.4,672,513
"Timber","blank",36.14891,-118.066694,3000,5.2,15.6,-2.8,18.4,433,53,35.1,294.3,441,1223,4668,26,175,165,276,111,175,-28.8,34.4,653,532
"Timber","blank",36.14891,-117.566679,3000,6.7,17.6,-1.1,18.7,209,53,79.9,333.5,348,1572,4174,68,181,159,279,119,56,-29.9,35.3,826,707
"Timber","blank",36.14891,-117.066664,3000,8.2,18.9,.5,18.4,325,82,56,228.6,217,1849,3662,115,212,149,288,138,46,-26.2,35.6,932,662
"Timber","blank",36.648925,-121.566798,3000,1.6,6.8,-2.7,9.5,339,16,34.2,427.1,611,327,5978,1,83,191,230,39,168,-34.5,25.7,454,386
"Timber","blank",36.648925,-121.066783,3000,4,13.8,-2.6,16.3,448,26,31.4,539.1,531,963,5081,10,85,197,230,33,222,-36.4,35.9,758,673
"Timber","blank",36.648925,-120.566768,3000,4.1,14.7,-3.3,18,216,16,65.1,948.5,617,1066,5072,15,125,186,250,64,119,-35.8,33.9,727,684
"Timber","blank",36.648925,-120.066753,3000,3.5,14.2,-3.9,18.2,250,16,54,876.3,710,987,5280,12,111,190,242,52,156,-36.6,34,735,682
"Timber","blank",36.648925,-119.566738,3000,3.7,14.3,-3.6,17.8,291,18,47.1,791.8,665,1005,5204,12,117,188,245,57,174,-35.7,34,728,669
"Timber","blank",36.648925,-119.066723,3000,6.7,17.3,-.4,17.6,705,48,23.6,359.4,316,1523,4175,62,186,161,281,120,219,-27.8,35,774,545
"Timber","blank",36.648925,-118.566708,3000,0,9.9,-7.9,17.8,729,67,13.7,149.2,1260,461,6550,1,50,195,216,20,607,-43.2,30.7,577,487
"Timber","blank",36.648925,-118.066694,3000,6.7,18.3,-2,20.3,137,25,121.8,734.9,396,1654,4179,87,162,161,267,106,45,-35.7,36.5,913,850
"Timber","blank",36.648925,-117.566679,3000,7,18.9,-1.9,20.8,153,39,111.5,479,372,1724,4086,111,177,154,276,122,41,-33.4,36.3,872,789
"Timber","blank",36.648925,-117.066664,3000,8.7,21.1,-1.3,22.5,67,12,281.8,1752,288,2170,3613,258,197,133,285,153,14,-33.4,38.1,951,906
"Timber","blank",37.14894,-122.066812,3000,3,10.6,-2.9,13.5,1093,38,11.9,282.8,553,650,5444,3,74,197,227,30,548,-36.4,31.9,714,514
"Timber","blank",37.14894,-121.566798,3000,4.7,14.1,-1.9,16,609,28,24.1,503.1,452,1062,4847,13,141,182,257,75,257,-31.6,33.7,704,563
"Timber","blank",37.14894,-121.066783,3000,3.9,14.5,-3.7,18.2,245,18,56.8,822.7,645,1047,5126,14,126,184,250,66,138,-36,34,713,665
"Timber","blank",37.14894,-120.566768,3000,3.4,13.9,-3.9,17.8,288,16,46.5,862.7,716,957,5321,10,104,190,239,48,179,-37,34.4,739,682
"Timber","blank",37.14894,-120.066753,3000,3.4,14,-3.8,17.8,305,17,44,823,710,965,5310,11,108,191,241,50,191,-36.3,34.4,665,631
"Timber","blank",37.14894,-119.566738,3000,4.9,16,-2.5,18.5,627,39,23.8,410.9,523,1241,4781,30,143,183,262,79,312,-33.3,35.2,755,596
"Timber","blank",37.14894,-119.066723,3000,2,9.9,-3.1,13,1151,95,10.4,104.3,713,520,5841,2,96,194,236,42,679,-33.7,29.5,510,373
"Timber","blank",37.14894,-118.566708,3000,1.1,10.8,-5.9,16.7,834,136,13.3,79.8,1026,562,6143,2,95,191,233,42,579,-39.1,29.2,530,362
"Timber","blank",37.14894,-118.066694,3000,3.2,14.2,-5,19.2,234,89,56.3,159.9,790,964,5402,11,119,187,245,58,107,-39.2,32.7,696,577
"Timber","blank",37.14894,-117.566679,3000,5.7,17.5,-3.3,20.8,203,40,77.2,435.8,525,1479,4529,59,145,171,260,89,83,-37.8,36.3,817,752
"Timber","blank",37.14894,-117.066664,3000,5.4,17,-3.5,20.6,150,49,102.8,348,555,1410,4633,47,146,173,261,88,54,-36.9,35.5,788,720
"Timber","blank",37.648954,-122.066812,3000,1.9,9,-3.5,12.5,496,21,24,416.4,691,469,5868,1,102,189,240,51,280,-34.8,28.3,466,411
"Timber","blank",37.648954,-121.566798,3000,4.7,15.1,-2.4,17.5,370,30,39.8,509.7,506,1145,4845,20,145,178,262,83,165,-31.7,34.7,717,608
"Timber","blank",37.648954,-121.066783,3000,3.2,13.5,-4.1,17.6,309,18,42.6,768.7,735,913,5392,9,106,191,240,49,194,-36.7,34,714,652
"Timber","blank",37.648954,-120.566768,3000,2.6,13.1,-4.5,17.7,344,19,36.6,683.7,834,844,5600,7,92,193,236,42,233,-37.6,34.1,651,612
"Timber","blank",37.648954,-120.066753,3000,5.3,16.3,-2.3,18.6,701,42,21.8,392.2,463,1281,4654,36,154,171,267,96,311,-31.2,36.6,735,569
"Timber","blank",37.648954,-119.566738,3000,5.8,16.8,-1.3,18.1,1054,48,15,349.1,391,1356,4480,50,173,172,285,113,391,-28.7,34.9,648,457
"Timber","blank",37.648954,-119.066723,3000,2.2,12.1,-5.1,17.2,929,87,13.1,139.8,855,721,5756,4,76,198,225,27,640,-39.2,33.9,636,504
"Timber","blank",37.648954,-118.566708,3000,3.9,14.7,-3.7,18.4,302,74,45.8,199.1,643,1034,5152,15,101,191,236,45,145,-38.3,36.3,775,668
"Timber","blank",37.648954,-118.066694,3000,3.5,15.6,-6,21.5,139,63,97.2,245.9,835,1109,5292,21,103,191,235,44,55,-43.1,35.6,799,717
"Timber","blank",37.648954,-117.566679,3000,4.8,17.7,-5.8,23.4,139,63,106.7,278.5,733,1431,4842,61,135,173,253,79,46,-41.5,36.9,815,732
"Timber","blank",37.648954,-117.066664,3000,4.6,16.7,-5,21.6,129,58,112.6,286,698,1307,4918,38,134,178,253,76,43,-39.4,35.3,779,701
"Timber","blank",38.148969,-122.566827,3000,2.6,10.6,-3.5,14.1,729,26,17.3,399.5,665,643,5606,3,82,195,230,35,408,-36,32.4,588,516
"Timber","blank",38.148969,-122.066812,3000,15.5,22.3,7.7,14.6,516,23,49.5,984.9,21,3884,1468,556,340,51,341,290,3,-11.7,42.6,1277,947
"Timber","blank",38.148969,-121.566798,3000,2.7,12.6,-4.7,17.2,407,22,31.3,569.3,805,831,5561,6,100,191,238,47,271,-37.7,34.1,630,586
"Timber","blank",38.148969,-121.066783,3000,3,13.2,-4.3,17.5,451,26,28.8,498,772,883,5470,8,102,192,240,47,291,-36.7,34.2,645,593
"Timber","blank",38.148969,-120.566768,3000,3.9,14.7,-3.5,18.2,789,47,17.6,314,651,1053,5145,16,109,192,244,51,453,-35.7,36.4,693,605
"Timber","blank",38.148969,-120.066753,3000,3.3,13.5,-3.6,17.1,977,95,13.7,142.2,679,917,5336,9,119,191,247,56,543,-34.4,34,612,462
"Timber","blank",38.148969,-119.566738,3000,2.8,12.4,-4.5,17,1474,195,8.7,63.6,664,697,5526,4,109,190,226,36,815,-34.5,29.7,617,320
"Timber","blank",38.148969,-119.066723,3000,2.6,13.1,-5.7,18.9,405,96,31.2,137.1,857,852,5598,7,72,195,220,25,229,-42.7,35.1,767,624
"Timber","blank",38.148969,-118.566708,3000,3.7,15.1,-4.5,19.6,218,62,63.1,241.8,715,1071,5194,17,106,191,237,46,104,-39.7,35.8,769,680
"Timber","blank",38.148969,-118.066694,3000,4.2,16.3,-5.1,21.4,157,63,90.2,260,728,1229,5043,32,115,188,241,53,63,-41.2,36.5,802,718
"Timber","blank",38.148969,-117.566679,3000,4.4,16.9,-5.4,22.3,135,63,106.1,267.8,745,1301,4989,41,125,183,247,65,46,-40.5,36.4,800,717
"Timber","blank",38.148969,-117.066664,3000,4,16.2,-5.6,21.8,164,76,85.2,211.7,790,1222,5117,30,126,183,249,66,58,-40.5,35.3,769,668
"Timber","blank",38.648984,-123.066842,3000,3.9,13.8,-3.3,17.1,1401,60,9.9,231.1,599,995,5125,11,103,193,237,44,728,-35.9,35.8,746,559
"Timber","blank",38.648984,-122.566827,3000,3.6,14,-4.1,18.1,1158,48,11.7,288.5,676,977,5254,12,105,194,240,47,664,-34.3,36.1,672,565
"Timber","blank",38.648984,-122.066812,3000,3.5,14.6,-4.5,19,599,25,22.5,590,758,1035,5284,15,100,193,236,43,384,-37.9,36.8,769,678
"Timber","blank",38.648984,-121.566798,3000,3.4,13.8,-4.4,18.2,470,23,28.5,608.2,751,981,5329,11,112,187,244,57,298,-36.3,35.3,722,639
"Timber","blank",38.648984,-121.066783,3000,3.7,14.5,-3.8,18.4,674,39,20.3,375.3,713,1045,5223,15,119,188,248,60,409,-35.7,35.9,667,588
"Timber","blank",38.648984,-120.566768,3000,4.6,15.3,-2.5,17.8,1207,87,12.1,175.5,543,1180,4871,24,140,183,260,77,592,-32.4,36.1,714,509
"Timber","blank",38.648984,-120.066753,3000,2.5,12.1,-4.6,16.7,1369,156,9.1,77.9,801,767,5640,5,115,192,247,56,861,-37.2,31.8,558,352
"Timber","blank",38.648984,-119.566738,3000,1.9,12.4,-5.9,18.3,569,102,21,121.1,948,747,5844,5,87,195,232,37,366,-40.9,33.7,613,474
"Timber","blank",38.648984,-119.066723,3000,2.6,13.5,-5.8,19.2,433,92,29,146,881,865,5620,8,90,194,231,37,256,-41.8,34.6,721,583
"Timber","blank",38.648984,-118.566708,3000,3.9,16,-5.4,21.4,250,74,55.6,215.2,769,1179,5137,27,116,187,241,54,120,-40.7,36,780,673
"Timber","blank",38.648984,-118.066694,3000,4.9,16.4,-3.2,19.6,177,78,84.5,210.5,530,1253,4785,37,128,180,250,70,51,-34.5,37.9,826,706
"Timber","blank",38.648984,-117.566679,3000,4.1,15,-3.9,18.9,245,109,57.5,138.2,621,1082,5078,19,115,188,244,56,83,-36.1,36.4,744,593
"Timber","blank",38.648984,-117.066664,3000,3.4,14.7,-5.3,20,263,110,51.1,134.2,772,1029,5303,16,107,188,243,55,105,-39.6,35.1,745,590
"Timber","blank",39.148999,-123.566857,3000,.5,7.8,-4.9,12.7,932,40,11.3,193.4,918,332,6357,1,57,194,217,23,614,-37.9,28.5,471,382
"Timber","blank",39.148999,-123.066842,3000,5.1,17,-3.4,20.4,1325,66,11.4,259,536,1337,4715,51,156,181,272,91,642,-30.4,36.8,716,510
"Timber","blank",39.148999,-122.566827,3000,4.6,16.8,-4.1,20.9,629,33,23.3,501,649,1303,4896,47,138,185,263,78,352,-34,38.1,743,640
"Timber","blank",39.148999,-122.066812,3000,3.3,15.1,-5.1,20.2,422,27,31.6,568.6,853,1081,5343,18,108,183,237,54,284,-38.5,36.8,762,685
"Timber","blank",39.148999,-121.566798,3000,3.8,15.2,-4.7,19.9,538,30,25.6,499.6,758,1117,5186,20,121,181,244,64,339,-37.1,36.3,746,642
"Timber","blank",39.148999,-121.066783,3000,3.5,14.4,-3.8,18.2,1223,77,11.1,187.7,701,1006,5263,14,115,188,245,56,726,-36.2,35.6,647,514
"Timber","blank",39.148999,-120.566768,3000,3.3,13.3,-3.7,17,1700,146,7.8,90.7,700,913,5363,9,129,184,254,70,974,-34,33.2,579,382
"Timber","blank",39.148999,-120.066753,3000,1.7,11.6,-5.7,17.2,678,83,17.2,139,927,638,5936,3,76,195,228,33,457,-39.5,32.1,593,468
"Timber","blank",39.148999,-119.566738,3000,3.1,14.6,-5.2,19.8,372,75,35.2,194.6,834,996,5427,15,129,182,252,70,217,-37.2,33.9,596,499
"Timber","blank",39.148999,-119.066723,3000,2.5,14.8,-7.2,22,134,53,93.2,278.7,1018,975,5655,14,85,193,224,32,67,-45.2,36.3,779,707
"Timber","blank",39.148999,-118.566708,3000,2.9,15,-6.3,21.4,162,62,79.9,242.2,914,1014,5495,16,101,190,235,44,79,-42.2,35.5,747,663
"Timber","blank",39.148999,-118.066694,3000,6.1,17.6,-1.5,19,212,89,75.9,197.5,363,1411,4390,64,148,171,259,88,43,-30.1,39.8,898,717
"Timber","blank",39.148999,-117.566679,3000,3.5,14.4,-4.6,19,261,111,51.7,130.1,709,986,5297,14,103,192,238,46,103,-37.7,36.1,731,573
"Timber","blank",39.148999,-117.066664,3000,2.5,14.5,-6.9,21.4,245,78,51,186,973,946,5647,13,88,195,231,36,137,-42.9,35.1,690,595
"Timber","blank",39.649014,-123.566857,3000,2.9,13.2,-4.2,17.4,2030,95,6.3,139.2,762,853,5509,8,78,197,224,28,1252,-37.7,36.2,667,513
"Timber","blank",39.649014,-123.066842,3000,4.2,15.7,-3.9,19.6,1342,76,10.6,207.8,670,1165,5047,27,101,188,238,51,766,-36.2,39.3,803,597
"Timber","blank",39.649014,-122.566827,3000,3.9,16.7,-4.9,21.6,519,40,26.8,423.6,820,1255,5145,40,117,188,245,57,335,-39.4,37.9,725,657
"Timber","blank",39.649014,-122.066812,3000,3.6,15.5,-5.2,20.7,497,35,27.4,446.2,831,1150,5239,23,118,182,243,61,331,-38.6,37.1,759,660
"Timber","blank",39.649014,-121.566798,3000,3.9,15.6,-4.1,19.6,1050,68,13.2,229.1,736,1139,5157,24,131,180,251,71,648,-36,36.2,709,532
"Timber","blank",39.649014,-121.066783,3000,2.8,13,-4.4,17.4,1996,149,6.4,86.8,790,852,5541,7,105,194,241,47,1249,-35.7,34.3,613,412
"Timber","blank",39.649014,-120.566768,3000,5.2,15.2,-2,17.2,1887,175,8.1,86.8,465,1247,4671,24,140,183,255,72,776,-32.8,36.4,779,450
"Timber","blank",39.649014,-120.066753,3000,2.4,12.4,-5.3,17.7,712,105,17.4,118.4,861,793,5678,6,79,187,227,40,449,-39.2,35,643,493
"Timber","blank",39.649014,-119.566738,3000,3.7,14.9,-4.6,19.6,386,90,35.5,165.5,725,1067,5206,18,134,165,251,86,197,-35.7,35.1,679,546
"Timber","blank",39.649014,-119.066723,3000,3.5,16.5,-6.5,23.1,168,62,80.2,267.4,898,1185,5297,34,119,182,243,61,80,-41.1,36.3,750,667
"Timber","blank",39.649014,-118.566708,3000,2.1,14.6,-7.7,22.3,134,53,90.9,276.7,1072,932,5774,13,89,192,229,37,69,-44,35.7,676,613
"Timber","blank",39.649014,-118.066694,3000,2.8,15.7,-7.5,23.2,125,46,103,340.6,1013,1080,5533,23,100,190,234,45,63,-42.7,37,775,709
"Timber","blank",39.649014,-117.566679,3000,2.4,14.7,-7,21.7,216,82,57.5,178,1000,947,5677,13,87,194,230,35,112,-42.7,35.6,688,591
"Timber","blank",39.649014,-117.066664,3000,3.8,15.7,-4.6,20.3,376,134,36.7,117.5,734,1122,5179,24,127,186,253,67,169,-36.6,35.2,707,502
